Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled,Dep_Hour,Dep_Minute
1585909,Airline A,645,Airport 1,Airport 2,18,4,1,Type A,0.599497,30.22222,0.985425,1.066638,True,0,18
734885,Airline A,294,Airport 1,Airport 2,8,7,4,Type A,0.825286,23.7037,2.365225,0.606017,True,0,8
4909264,Airline D,521,Airport 2,Airport 2,3,2,10,Type B,0.083271,7.333333,3.5856,0.638589,False,0,3
4086444,Airline E,594,Airport 2,Airport 4,15,6,1,Type D,0.634287,24.0,3.757313,0.62923,False,0,15
9221587,Airline E,547,Airport 4,Airport 4,18,1,1,Type A,0.858078,20.66667,3.399777,0.708121,True,0,18
9940977,Airline C,456,Airport 4,Airport 3,9,2,12,Type D,0.261781,3.333333,3.784244,0.640285,False,0,9
3700767,Airline A,405,Airport 2,Airport 3,5,3,7,Type D,0.693123,103.0,0.854695,0.670705,True,0,5
4751468,Airline A,616,Airport 1,Airport 2,15,4,7,Type A,0.499909,11.55556,1.605995,0.816631,False,0,15
3668890,Airline C,577,Airport 2,Airport 2,9,6,3,Type E,0.414135,7.333333,4.446881,0.809099,False,0,9
5246886,Airline C,563,Airport 5,Airport 4,12,4,7,Type B,0.280814,13.0,0.297713,0.403055,True,0,12
2761472,Airline C,617,Airport 4,Airport 3,8,4,3,Type A,0.624394,2.0,0.617215,0.745834,True,0,8
5832834,Airline A,718,Airport 1,Airport 2,6,3,2,Type A,0.460999,25.77778,0.8141,0.112729,True,0,6
104153,Airline A,467,Airport 3,Airport 4,3,5,10,Type E,0.830903,8.0,1.473633,0.876188,True,0,3
8312767,Airline D,467,Airport 3,Airport 5,18,1,4,Type A,0.962905,48.0,0.913519,0.290044,True,0,18
3984677,Airline C,459,Airport 5,Airport 5,3,4,10,Type E,0.935088,15.0,3.121652,0.40346,True,0,3
1957703,Airline A,407,Airport 5,Airport 4,18,2,3,Type C,0.163128,18.0,1.470095,0.80361,True,0,18
2691863,Airline D,619,Airport 1,Airport 2,18,1,12,Type E,0.01419,31.0,0.990499,0.636987,True,0,18
9990550,Airline A,634,Airport 1,Airport 2,11,2,7,Type A,0.538468,38.22222,2.264565,0.347206,True,0,11
4620284,Airline C,606,Airport 1,Airport 4,12,1,12,Type B,0.728884,7.0,3.475173,0.225399,False,0,12
7962210,Airline A,666,Airport 5,Airport 3,3,7,12,Type B,0.977455,101.0,1.230294,0.957714,True,0,3
2079663,Airline C,510,Airport 5,Airport 5,9,1,1,Type D,0.783422,29.0,1.804768,0.087776,True,0,9
2507366,Airline A,537,Airport 5,Airport 3,20,6,6,Type C,0.580549,0.0,3.703928,0.004335,False,0,20
9133389,Airline E,565,Airport 3,Airport 3,6,2,2,Type B,0.026353,10.66667,4.15455,0.672935,False,0,6
8463751,Airline B,458,Airport 5,Airport 4,4,2,8,Type E,0.825541,17.0,0.882181,0.614474,True,0,4
831588,Airline B,392,Airport 3,Airport 3,16,7,5,Type A,0.177145,32.66667,4.68288,0.737614,True,0,16
588834,Airline A,514,Airport 1,Airport 2,17,1,3,Type A,0.155607,8.888889,2.16318,0.823088,False,0,17
5310172,Airline C,453,Airport 1,Airport 3,10,4,10,Type C,0.850359,8.0,4.284072,0.863259,True,0,10
7052814,Airline E,716,Airport 1,Airport 5,14,2,7,Type D,0.566251,2.0,0.719294,0.922109,True,0,14
7205271,Airline A,351,Airport 1,Airport 2,20,7,11,Type A,0.228552,8.888889,0.358418,0.871903,True,0,20
9229086,Airline D,494,Airport 2,Airport 5,21,3,2,Type C,0.386543,37.0,1.526844,0.232293,False,0,21
4809296,Airline A,528,Airport 4,Airport 3,6,3,5,Type A,0.085542,30.0,0.523232,0.463496,True,0,6
1837968,Airline D,417,Airport 4,Airport 3,17,1,11,Type C,0.638011,2.0,0.455337,0.641715,True,0,17
3940223,Airline A,454,Airport 4,Airport 2,5,5,8,Type E,0.282427,3.0,0.716036,0.539365,True,0,5
8311556,Airline E,506,Airport 2,Airport 5,17,1,11,Type B,0.866094,14.0,3.562149,0.158898,True,0,17
8669538,Airline A,384,Airport 1,Airport 2,15,7,1,Type A,0.457796,35.55556,0.075576,0.662932,True,0,15
2022004,Airline A,540,Airport 1,Airport 2,1,1,1,Type A,0.594634,47.11111,0.208112,0.997345,True,0,1
2428935,Airline A,657,Airport 4,Airport 2,18,4,3,Type B,0.063523,0.0,4.920918,0.418517,False,0,18
6744672,Airline A,462,Airport 5,Airport 3,0,4,3,Type B,0.275593,11.0,0.418283,0.668933,True,0,0
3175034,Airline A,576,Airport 1,Airport 2,10,6,7,Type A,0.776767,14.22222,1.343656,0.692926,True,0,10
7962803,Airline C,670,Airport 5,Airport 2,19,7,6,Type A,0.736263,72.0,3.212866,0.377043,True,0,19
8729353,Airline A,600,Airport 1,Airport 2,4,5,7,Type A,0.342822,11.85185,2.596484,0.63593,True,0,4
8924621,Airline E,427,Airport 2,Airport 5,15,7,4,Type A,0.50382,9.0,4.499014,0.210212,True,0,15
8427894,Airline C,346,Airport 4,Airport 5,22,7,11,Type E,0.817531,14.0,2.203414,0.546107,True,0,22
8859468,Airline A,468,Airport 1,Airport 2,0,5,2,Type A,0.47991,10.07407,2.35541,0.898683,False,0,0
7831420,Airline C,505,Airport 2,Airport 3,18,7,2,Type E,0.133771,22.0,2.361329,0.758948,False,0,18
8396546,Airline B,293,Airport 2,Airport 2,13,5,10,Type C,0.43187,1.0,3.349594,0.357955,True,0,13
1661490,Airline E,502,Airport 3,Airport 5,2,5,1,Type C,0.600629,14.0,1.29804,0.112085,False,0,2
3614032,Airline A,417,Airport 1,Airport 3,1,5,9,Type A,0.007399,20.66667,3.183223,0.799943,True,0,1
6749632,Airline D,488,Airport 4,Airport 2,23,7,7,Type C,0.348568,9.0,2.690945,0.265039,False,0,23
9118562,Airline A,468,Airport 1,Airport 2,4,7,10,Type A,0.707436,23.11111,1.517078,0.059674,False,0,4
9897371,Airline E,479,Airport 1,Airport 4,16,1,3,Type C,0.951912,13.0,3.413256,0.445193,True,0,16
5942170,Airline D,575,Airport 1,Airport 2,17,7,2,Type A,0.408549,42.0,1.067277,0.739471,True,0,17
5378452,Airline E,400,Airport 2,Airport 2,0,1,3,Type A,0.162972,1.0,1.506314,0.808493,True,0,0
7125015,Airline C,317,Airport 5,Airport 2,14,6,7,Type B,0.534219,50.0,3.681207,0.982202,True,0,14
219791,Airline A,582,Airport 1,Airport 2,21,3,5,Type A,0.385752,4.444444,0.60956,0.213084,True,0,21
1541313,Airline C,564,Airport 2,Airport 2,8,3,12,Type D,0.214779,5.0,1.921201,0.293795,True,0,8
1747952,Airline A,553,Airport 1,Airport 2,22,6,3,Type E,0.590403,36.66667,3.332393,0.60949,False,0,22
7012569,Airline A,411,Airport 2,Airport 3,4,6,9,Type C,0.915884,40.66667,4.688255,0.811344,True,0,4
3609684,Airline D,561,Airport 1,Airport 3,12,2,2,Type D,0.835224,2.0,0.376501,0.234075,True,0,12
6427880,Airline D,371,Airport 5,Airport 2,18,1,7,Type C,0.182293,71.0,2.582804,0.409914,True,0,18
4249002,Airline E,469,Airport 4,Airport 4,23,5,10,Type D,0.765879,9.0,0.409527,0.408401,True,0,23
1867193,Airline E,651,Airport 1,Airport 4,9,2,6,Type C,0.229869,28.0,2.09566,0.772937,False,0,9
7440718,Airline C,559,Airport 5,Airport 2,19,4,6,Type B,0.290701,2.0,1.076933,0.240932,True,0,19
1055146,Airline D,492,Airport 4,Airport 5,20,1,7,Type A,0.920052,9.333333,3.247192,0.968759,True,0,20
678290,Airline A,485,Airport 3,Airport 2,13,7,6,Type A,0.91105,17.0,3.789163,0.510464,True,0,13
6449039,Airline E,389,Airport 1,Airport 2,21,6,2,Type B,0.168631,27.0,1.236716,0.282067,True,0,21
222602,Airline A,662,Airport 1,Airport 2,20,3,11,Type A,0.164192,19.55556,1.982218,0.31982,False,0,20
3564149,Airline A,601,Airport 1,Airport 2,11,1,5,Type A,0.393118,16.0,1.317047,0.020587,False,0,11
3910367,Airline E,579,Airport 3,Airport 4,10,6,3,Type D,0.581775,96.0,1.4179,0.692431,True,0,10
4563086,Airline A,490,Airport 1,Airport 2,22,1,9,Type A,0.976892,5.333333,1.308504,0.872942,True,0,22
1250622,Airline D,463,Airport 3,Airport 5,6,7,8,Type E,0.118837,5.0,1.898251,0.032428,False,0,6
6351760,Airline A,424,Airport 2,Airport 3,16,1,10,Type C,0.414959,37.0,1.149981,0.585935,True,0,16
8811677,Airline D,643,Airport 4,Airport 2,17,7,11,Type E,0.27175,1.333333,3.984224,0.781673,False,0,17
5283815,Airline E,318,Airport 4,Airport 4,6,1,2,Type D,0.014929,19.0,3.987621,0.37624,True,0,6
5829033,Airline E,556,Airport 4,Airport 2,23,4,1,Type B,0.788446,19.0,4.001561,0.432742,True,0,23
4506622,Airline A,342,Airport 2,Airport 2,19,3,4,Type C,0.813284,11.0,1.910714,0.361625,True,0,19
9098430,Airline A,479,Airport 1,Airport 2,5,1,4,Type A,0.321229,70.22222,0.423821,0.355107,True,0,5
6991086,Airline B,497,Airport 5,Airport 5,10,6,12,Type C,0.15124,9.0,4.202056,0.491142,False,0,10
956799,Airline A,372,Airport 3,Airport 3,11,4,10,Type E,0.144561,10.0,1.646319,0.166101,True,0,11
9534743,Airline B,414,Airport 1,Airport 3,15,2,11,Type A,0.463947,8.0,3.740334,0.440688,True,0,15
5938099,Airline B,572,Airport 4,Airport 2,18,1,2,Type D,0.246496,2.666667,4.287253,0.941825,False,0,18
7203501,Airline C,647,Airport 3,Airport 4,22,7,7,Type B,0.511356,13.0,4.040762,0.027402,False,0,22
5818936,Airline B,531,Airport 5,Airport 2,18,4,3,Type E,0.384852,34.0,2.14903,0.164743,False,0,18
5855039,Airline B,431,Airport 1,Airport 2,10,5,7,Type D,0.21089,26.66667,4.690084,0.777702,False,0,10
958486,Airline C,403,Airport 2,Airport 2,15,2,7,Type B,0.751192,50.0,3.300812,0.132057,True,0,15
7141739,Airline A,425,Airport 1,Airport 2,22,3,1,Type A,0.250364,5.333333,1.439366,0.305191,True,0,22
9215887,Airline B,497,Airport 5,Airport 4,11,1,6,Type E,0.798902,1.0,3.489546,0.454839,True,0,11
8003569,Airline B,525,Airport 1,Airport 5,7,1,4,Type D,0.561446,110.0,0.223636,0.943162,True,0,7
6505531,Airline A,622,Airport 4,Airport 4,2,4,11,Type C,0.832037,0.0,1.952575,0.183501,True,0,2
7268523,Airline A,492,Airport 1,Airport 2,1,3,8,Type A,0.104759,86.22222,2.203043,1.03847,True,0,1
4763487,Airline A,433,Airport 1,Airport 5,5,5,8,Type D,0.749189,52.0,0.805399,0.718525,True,0,5
2142031,Airline C,387,Airport 2,Airport 4,15,2,3,Type A,0.051516,72.0,2.072003,0.671145,True,0,15
2919079,Airline E,479,Airport 5,Airport 4,19,6,4,Type D,0.950099,14.0,2.02624,0.723543,True,0,19
2572439,Airline B,335,Airport 5,Airport 5,23,3,1,Type C,0.702739,6.0,1.780209,0.031247,True,0,23
4317644,Airline A,439,Airport 1,Airport 2,14,1,10,Type A,0.420172,24.0,1.405878,0.111263,False,0,14
2707756,Airline C,374,Airport 5,Airport 4,13,4,2,Type B,0.31985,40.0,4.98099,0.334842,True,0,13
8595615,Airline A,474,Airport 1,Airport 2,1,5,7,Type A,0.961492,3.555556,0.639622,0.083213,True,0,1
1377845,Airline A,545,Airport 1,Airport 2,19,4,11,Type A,0.90284,31.33333,3.524786,0.98759,True,0,19
8651442,Airline E,538,Airport 4,Airport 5,17,2,12,Type C,0.891573,4.666667,3.789975,0.580412,True,0,17
8338070,Airline D,568,Airport 3,Airport 5,13,7,7,Type E,0.80874,20.0,2.922492,0.487344,True,0,13
5610377,Airline A,407,Airport 1,Airport 2,17,7,9,Type A,0.919032,51.55556,0.243689,0.883701,True,0,17
1621746,Airline A,641,Airport 1,Airport 2,1,3,10,Type A,0.672768,5.333333,1.430934,1.099079,False,0,1
4749602,Airline A,566,Airport 1,Airport 2,0,4,9,Type A,0.128231,4.740741,2.583661,1.074521,False,0,0
9325226,Airline A,562,Airport 1,Airport 2,19,6,9,Type A,0.186773,0.888889,1.05515,0.892198,True,0,19
4269007,Airline D,612,Airport 5,Airport 2,1,6,6,Type C,0.649553,4.0,3.198441,0.377174,False,0,1
4755688,Airline A,517,Airport 1,Airport 2,8,7,8,Type A,0.501165,3.555556,2.598494,0.074204,False,0,8
2850106,Airline D,488,Airport 3,Airport 5,8,7,9,Type E,0.56731,6.0,3.989951,0.098377,False,0,8
7103982,Airline C,634,Airport 3,Airport 4,15,4,12,Type C,0.231078,10.0,3.641539,0.001152,False,0,15
9215968,Airline D,416,Airport 4,Airport 4,10,1,7,Type E,0.649417,50.0,4.855744,0.001903,True,0,10
657959,Airline A,478,Airport 1,Airport 2,22,4,4,Type A,0.34283,65.77778,0.426457,1.053475,True,0,22
2140580,Airline A,615,Airport 1,Airport 2,5,5,4,Type A,0.560813,13.33333,1.931872,1.042894,False,0,5
5734151,Airline C,479,Airport 1,Airport 2,11,3,6,Type D,0.47872,4.0,2.034179,0.667554,False,0,11
7059751,Airline A,441,Airport 5,Airport 3,2,2,11,Type E,0.177668,7.0,1.802158,0.726677,False,0,2
9879730,Airline B,405,Airport 4,Airport 2,11,6,4,Type E,0.876208,39.0,2.603363,0.513208,True,0,11
9466032,Airline E,523,Airport 1,Airport 3,22,4,11,Type B,0.525821,33.0,0.168755,0.237842,True,0,22
1056158,Airline A,457,Airport 1,Airport 2,0,5,7,Type A,0.966784,90.66667,0.781324,1.028683,True,0,0
7791321,Airline B,548,Airport 2,Airport 5,8,7,8,Type D,0.262536,0.0,1.031077,0.277691,True,0,8
2719912,Airline A,664,Airport 3,Airport 5,19,6,8,Type A,0.172336,41.0,0.893454,0.739671,True,0,19
4667012,Airline D,607,Airport 4,Airport 2,21,6,8,Type B,0.018017,21.0,1.886703,0.245436,False,0,21
8820329,Airline A,267,Airport 1,Airport 2,5,2,2,Type A,0.193865,61.33333,2.005661,0.978917,True,0,5
2073015,Airline A,571,Airport 1,Airport 2,10,6,10,Type A,0.247471,22.22222,0.702778,0.732644,True,0,10
2520471,Airline D,578,Airport 1,Airport 2,2,5,2,Type C,0.078856,11.33333,2.857079,0.642695,True,0,2
2332590,Airline E,470,Airport 5,Airport 4,3,6,2,Type E,0.896879,32.0,3.743281,0.097367,True,0,3
7858511,Airline A,624,Airport 2,Airport 2,9,6,2,Type A,0.911438,53.0,1.204858,0.419469,True,0,9
1546623,Airline E,529,Airport 5,Airport 4,18,4,4,Type D,0.937363,6.0,4.621016,0.524909,True,0,18
1467064,Airline D,305,Airport 5,Airport 4,5,4,5,Type E,0.959861,3.0,4.33249,0.294036,True,0,5
172722,Airline D,514,Airport 4,Airport 2,0,7,4,Type E,0.491835,17.0,1.455891,0.880975,False,0,0
2349785,Airline D,472,Airport 2,Airport 3,7,3,5,Type C,0.530025,4.666667,4.94819,0.83767,False,0,7
7480827,Airline E,437,Airport 1,Airport 2,7,1,4,Type E,0.13083,16.0,3.345855,0.493621,False,0,7
8472188,Airline D,536,Airport 1,Airport 2,5,5,7,Type B,0.137052,141.0,1.6305,0.340031,True,0,5
6994535,Airline E,565,Airport 3,Airport 4,16,1,10,Type A,0.772756,16.66667,3.405187,0.801542,False,0,16
3356628,Airline A,566,Airport 1,Airport 2,18,1,1,Type A,0.955729,31.11111,1.665621,0.221503,True,0,18
8784167,Airline C,569,Airport 4,Airport 2,0,6,1,Type C,0.784714,33.0,3.030968,0.071516,True,0,0
4275897,Airline D,384,Airport 5,Airport 2,14,7,2,Type C,0.834576,51.0,3.558481,0.04571,True,0,14
26131,Airline E,393,Airport 5,Airport 2,12,2,1,Type A,0.27657,86.0,1.341578,0.038683,True,0,12
6019770,Airline B,526,Airport 5,Airport 3,20,2,12,Type E,0.466066,32.0,5.094927,0.488889,False,0,20
823112,Airline D,607,Airport 2,Airport 2,2,6,10,Type D,0.459199,19.0,4.489479,0.255314,False,0,2
6388649,Airline A,535,Airport 1,Airport 2,1,7,12,Type A,1.095283,9.777778,1.864353,0.776672,True,0,1
4813565,Airline C,289,Airport 4,Airport 4,2,5,12,Type A,0.949178,13.0,0.131525,0.653892,True,0,2
208383,Airline A,554,Airport 2,Airport 5,8,1,10,Type D,0.598486,8.0,2.951927,0.54202,False,0,8
4111953,Airline C,344,Airport 3,Airport 2,15,3,11,Type E,0.137973,11.0,3.53242,0.352843,True,0,15
6319912,Airline D,568,Airport 4,Airport 5,23,7,3,Type C,0.258596,23.33333,4.470499,0.850456,False,0,23
4160355,Airline A,444,Airport 1,Airport 2,12,1,6,Type A,0.463762,15.40741,2.365393,0.798416,False,0,12
371742,Airline A,530,Airport 1,Airport 2,18,2,10,Type A,0.973212,5.333333,2.289633,0.305467,True,0,18
6594232,Airline E,710,Airport 5,Airport 2,17,1,11,Type A,0.170632,104.0,2.230225,0.501689,True,0,17
3526565,Airline B,464,Airport 4,Airport 5,20,4,6,Type C,0.219747,16.0,4.482506,0.156271,False,0,20
8126274,Airline E,424,Airport 1,Airport 2,11,4,1,Type D,0.349385,25.0,0.003744,0.328776,True,0,11
2590381,Airline A,456,Airport 1,Airport 2,11,3,6,Type A,1.02691,32.0,0.878688,1.121783,True,0,11
3223815,Airline D,349,Airport 5,Airport 3,0,5,5,Type E,0.503812,28.0,0.569405,0.223844,True,0,0
9629854,Airline E,399,Airport 4,Airport 3,19,1,7,Type A,0.646836,7.333333,4.415339,0.698302,True,0,19
7954435,Airline A,606,Airport 3,Airport 2,7,4,6,Type D,0.387223,47.0,4.83991,0.238419,True,0,7
3334955,Airline B,302,Airport 3,Airport 5,16,5,12,Type C,0.188522,3.0,1.280042,0.938135,True,0,16
676898,Airline B,437,Airport 5,Airport 2,20,7,12,Type A,0.222801,25.0,1.836552,0.310133,False,0,20
8885926,Airline A,523,Airport 1,Airport 2,19,7,7,Type A,0.902671,8.0,2.459694,0.390025,True,0,19
8056725,Airline A,459,Airport 1,Airport 2,21,4,2,Type A,0.993482,24.88889,1.415159,0.668092,True,0,21
6046855,Airline A,634,Airport 1,Airport 2,6,5,12,Type A,0.593076,6.222222,1.24264,0.661626,False,0,6
2619927,Airline A,483,Airport 1,Airport 2,8,5,1,Type A,0.456995,39.11111,1.251089,0.651461,True,0,8
8399438,Airline A,466,Airport 1,Airport 2,16,4,7,Type A,0.907835,6.222222,1.74047,0.644912,True,0,16
5622704,Airline A,514,Airport 5,Airport 2,9,6,9,Type E,0.673095,66.0,4.772715,0.312187,True,0,9
2502014,Airline E,527,Airport 2,Airport 3,3,2,2,Type D,0.040874,59.0,2.033112,0.43441,True,0,3
3723776,Airline E,500,Airport 5,Airport 2,21,5,12,Type B,0.350741,13.0,1.06329,0.593433,True,0,21
8227334,Airline A,492,Airport 1,Airport 2,6,7,7,Type A,0.782173,12.44444,0.462532,0.755179,True,0,6
5300409,Airline C,304,Airport 2,Airport 2,6,6,3,Type A,0.57368,36.0,0.101795,0.253129,True,0,6
9465454,Airline D,386,Airport 1,Airport 4,7,1,6,Type E,0.978067,1.333333,2.777052,0.701475,True,0,7
8718941,Airline B,557,Airport 4,Airport 2,23,6,3,Type C,0.866115,1.333333,4.645586,0.923276,True,0,23
5355502,Airline C,600,Airport 2,Airport 5,23,4,10,Type C,0.059738,2.666667,3.765384,0.757928,False,0,23
2342802,Airline E,627,Airport 3,Airport 2,7,6,11,Type B,0.725769,24.0,4.964823,0.084233,False,0,7
5988508,Airline A,355,Airport 1,Airport 4,15,2,11,Type D,0.336327,4.0,4.547637,0.469126,True,0,15
4074676,Airline E,416,Airport 3,Airport 2,11,4,11,Type B,0.682083,9.0,2.459288,0.435264,True,0,11
6862558,Airline D,649,Airport 1,Airport 3,14,3,5,Type A,0.617225,31.0,2.432747,0.336503,False,0,14
7283801,Airline E,461,Airport 4,Airport 2,7,1,2,Type D,0.50305,0.0,3.141786,0.49132,True,0,7
3143422,Airline A,561,Airport 4,Airport 5,21,7,8,Type C,0.85295,5.0,0.554678,0.439634,True,0,21
7938893,Airline D,836,Airport 5,Airport 3,8,3,8,Type E,0.70869,79.0,3.038421,0.00617,True,0,8
112050,Airline E,604,Airport 3,Airport 2,2,6,7,Type E,0.889555,32.0,2.32037,0.236555,True,0,2
3889115,Airline D,478,Airport 1,Airport 3,21,5,6,Type A,0.281604,10.0,3.213702,0.213782,False,0,21
7096920,Airline A,485,Airport 1,Airport 2,20,6,1,Type A,0.448128,0.888889,1.413025,0.392917,False,0,20
8699282,Airline B,552,Airport 2,Airport 4,15,7,8,Type A,0.621951,26.0,1.551979,0.174457,False,0,15
1003672,Airline E,307,Airport 4,Airport 2,14,7,1,Type E,0.966464,7.0,3.03881,0.067801,True,0,14
7489112,Airline D,544,Airport 2,Airport 5,23,5,8,Type C,0.371582,96.0,2.030072,0.196613,True,0,23
3999991,Airline A,472,Airport 1,Airport 2,3,3,11,Type A,0.132294,30.22222,0.486553,0.96096,True,0,3
2250708,Airline E,492,Airport 4,Airport 2,19,3,2,Type D,0.445888,72.66667,3.375354,0.797039,True,0,19
1768345,Airline B,510,Airport 4,Airport 2,15,5,8,Type E,0.54393,56.0,1.531735,0.442096,True,0,15
8908132,Airline A,656,Airport 1,Airport 2,9,2,10,Type A,0.900987,16.88889,2.222562,0.987542,True,0,9
4652912,Airline E,525,Airport 4,Airport 2,10,1,12,Type D,0.7286,33.0,0.996662,0.232666,True,0,10
6962513,Airline A,523,Airport 1,Airport 2,4,4,4,Type A,1.064663,44.44444,1.50036,0.657235,True,0,4
2702679,Airline B,571,Airport 4,Airport 3,10,3,7,Type E,0.782683,25.0,2.857744,0.142925,True,0,10
7435408,Airline D,507,Airport 3,Airport 5,12,1,5,Type A,0.298628,1.0,1.188709,0.833401,False,0,12
2398564,Airline B,566,Airport 5,Airport 3,14,4,8,Type E,0.64138,19.0,2.199434,0.130582,False,0,14
3312430,Airline B,488,Airport 2,Airport 2,5,6,12,Type A,0.672241,4.0,3.377694,0.03186,False,0,5
4117524,Airline C,616,Airport 3,Airport 3,15,4,6,Type D,0.998021,37.0,1.592636,0.273444,True,0,15
3070857,Airline B,627,Airport 1,Airport 2,14,3,5,Type E,0.138738,34.0,0.769153,0.900935,True,0,14
3075354,Airline A,567,Airport 2,Airport 2,10,2,1,Type D,0.191326,148.0,3.276204,0.129457,True,0,10
7495967,Airline E,270,Airport 5,Airport 4,19,2,3,Type D,0.155514,29.0,1.12061,0.33067,True,0,19
5933526,Airline E,517,Airport 5,Airport 2,1,1,10,Type B,0.58906,48.0,3.407375,0.316415,True,0,1
8668505,Airline A,307,Airport 1,Airport 2,1,6,9,Type A,0.235301,8.0,2.098668,0.901852,True,0,1
1204118,Airline B,538,Airport 1,Airport 4,11,1,9,Type A,0.656008,12.0,0.616777,0.421525,True,0,11
348048,Airline A,660,Airport 2,Airport 4,15,5,5,Type A,0.803774,74.0,2.188046,0.611567,True,0,15
3422943,Airline D,614,Airport 4,Airport 2,18,2,3,Type E,0.432793,42.0,2.424611,0.404383,True,0,18
6022527,Airline C,473,Airport 1,Airport 5,1,1,6,Type B,0.560685,20.66667,3.16268,0.551457,False,0,1
632210,Airline A,483,Airport 1,Airport 2,16,5,5,Type A,1.012722,7.111111,0.83602,0.070246,True,0,16
9418080,Airline D,316,Airport 3,Airport 4,13,6,1,Type B,0.569566,35.0,2.092846,0.374029,True,0,13
5240915,Airline A,501,Airport 1,Airport 2,23,7,2,Type A,0.308606,57.77778,0.229978,0.961994,True,0,23
4900688,Airline A,479,Airport 1,Airport 2,15,4,12,Type A,0.443194,6.222222,0.306065,0.777451,True,0,15
5289008,Airline D,374,Airport 5,Airport 2,4,1,5,Type B,0.529846,24.0,2.84931,0.981829,True,0,4
2604601,Airline A,401,Airport 4,Airport 2,9,5,9,Type A,0.154898,15.0,1.079479,0.78792,True,0,9
9610750,Airline A,380,Airport 3,Airport 4,16,2,12,Type A,0.61252,3.0,0.722884,0.45151,True,0,16
6710752,Airline A,714,Airport 1,Airport 2,12,4,4,Type A,1.099246,38.22222,0.811032,0.760816,True,0,12
2249798,Airline A,511,Airport 1,Airport 2,15,1,9,Type A,0.752535,4.444444,0.408839,0.872903,True,0,15
2949254,Airline C,575,Airport 1,Airport 5,8,2,3,Type E,0.372411,8.0,0.498112,0.269684,True,0,8
6950256,Airline E,591,Airport 1,Airport 5,23,7,1,Type B,0.331746,45.0,1.619291,0.060018,True,0,23
5353046,Airline D,661,Airport 5,Airport 5,3,4,6,Type B,0.931603,40.0,0.821792,0.405847,True,0,3
7696234,Airline C,658,Airport 3,Airport 3,23,3,10,Type D,0.871514,8.0,3.996979,0.144673,True,0,23
1370499,Airline A,594,Airport 1,Airport 2,15,2,7,Type A,0.572359,74.66667,0.156642,0.311896,True,0,15
5440,Airline A,347,Airport 1,Airport 2,22,3,4,Type A,0.453415,6.222222,1.868608,1.065201,True,0,22
1767407,Airline B,595,Airport 5,Airport 5,10,6,10,Type A,0.710464,151.0,1.913982,0.847083,True,0,10
4216383,Airline C,460,Airport 1,Airport 2,6,1,5,Type B,0.314502,26.66667,3.376607,0.592464,False,0,6
